"dataResourceUid","dataResourceName","basisOfRecord","observationDate","stateProvince","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","scientificName","vernacularName","recordID"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-14,"Tasmania",-42.921245,147.313825,100,"Lathamus discolor","Swift Parrot","2f47769e-d7db-4fb4-b514-09a011919650"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-07,"Tasmania",-43.243056,147.147956,50,"Lathamus discolor","Swift Parrot","be88ddf3-794c-4e66-8faa-f7f18f9426f9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-12-07,"Tasmania",-43.149028,147.852428,100,"Lathamus discolor","Swift Parrot","9e667742-9cfb-4708-a90f-9af2c404a3ec"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-07,"Tasmania",-43.278063,147.06548,200,"Lathamus discolor","Swift Parrot","911bfc31-f3e7-4635-9015-1d43d676d01e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-09-29,"Tasmania",-40.115038,148.012849,100,"Lathamus discolor","Swift Parrot","47f0e619-336e-4a1e-a760-797268224c40"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-11-14,"Tasmania",-43.071862,147.010072,50,"Lathamus discolor","Swift Parrot","b132001b-2c34-417e-b605-8d69f800fd1d"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-41.973348,148.181384,100,"Lathamus discolor","Swift Parrot","25e8b504-6b01-4a25-bd98-32547b0c2eb5"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-41.979236,148.176279,100,"Lathamus discolor","Swift Parrot","47087723-2155-4110-a2d3-10265daed4d3"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-01-03,"Tasmania",-41.172638,146.363534,100,"Lathamus discolor","Swift Parrot","aaa5a629-7d2b-4435-a14f-af1f43f7add9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-43.082826,147.663314,100,"Lathamus discolor","Swift Parrot","91633497-7cd3-49b3-8868-f737bbca55f9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1997-10-25,"Tasmania",-41.416839,148.275716,500,"Lathamus discolor","Swift Parrot","c70383eb-c1be-4136-94a5-19715818ba0e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-11-10,"Tasmania",-42.67797,147.861924,10,"Lathamus discolor","Swift Parrot","f16880b1-442c-4b0d-a1e0-889dae7691ee"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-11-04,"Tasmania",-43.457,147.30144,100,"Lathamus discolor","Swift Parrot","7b59aeab-69b7-4a13-8d9e-feef08ca0403"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-11-11,"Tasmania",-42.79965,147.850061,1000,"Lathamus discolor","Swift Parrot","ec44541e-f61b-4d2a-8f17-919355ba8a10"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2005-06-22,"Tasmania",-42.724831,147.860032,100,"Lathamus discolor","Swift Parrot","e8450613-78a9-4b84-b253-f0228784369a"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-09-14,"Tasmania",-42.894285,147.292867,100,"Lathamus discolor","Swift Parrot","56a6e5be-e508-4044-add0-96dd7212ca62"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-05,"Tasmania",-42.800505,147.856188,25,"Lathamus discolor","Swift Parrot","30270e0c-32b0-4a2e-90d4-83aebe2c787a"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-03,"Tasmania",-43.079315,146.916687,200,"Lathamus discolor","Swift Parrot","f529ac1d-b928-4f35-991e-09803cadbfff"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1985-09-02,"Tasmania",-43.149808,147.369105,100,"Lathamus discolor","Swift Parrot","932a88a4-b08e-4be0-b9c1-0f49ea174ffe"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1996-11-13,"Tasmania",-43.147271,147.313749,100,"Lathamus discolor","Swift Parrot","1f1a0dcf-514c-4c41-aef9-5426bf1457cd"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2004-12-02,"Tasmania",-42.94656,147.271001,10,"Lathamus discolor","Swift Parrot","be40be7a-092d-4452-80e8-48762158904c"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2001-11-30,"Tasmania",-42.731001,147.689431,10,"Lathamus discolor","Swift Parrot","c84cb298-a201-4907-9a7c-7c47a3ec5c8e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-12-13,"Tasmania",-43.355126,147.365412,100,"Lathamus discolor","Swift Parrot","1e94ac08-6407-437f-b4b9-61225d516299"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-10-31,"Tasmania",-43.406098,147.016475,200,"Lathamus discolor","Swift Parrot","042099bb-3666-4138-a6cf-f8193dae394d"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-11-14,"Tasmania",-42.900696,147.824501,1000,"Lathamus discolor","Swift Parrot","cb7ebb0d-9506-45b4-ab50-9cd440b64284"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-11-18,"Tasmania",-42.594772,147.914748,50,"Lathamus discolor","Swift Parrot","8361ce98-30dc-4cb3-963a-71565fb7da40"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-10-31,"Tasmania",-43.411799,146.995356,200,"Lathamus discolor","Swift Parrot","789843e8-dc82-434e-b47b-a56bcc193655"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2005-06-22,"Tasmania",-42.718444,147.870935,100,"Lathamus discolor","Swift Parrot","1bc837bc-4c80-4e4c-9153-9230254224ad"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1990-10-16,"Tasmania",-42.912243,147.312554,1000,"Lathamus discolor","Swift Parrot","7aafe421-f105-44b1-9208-990f2787ae76"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1984-03-18,"Tasmania",-42.949947,147.353199,50,"Lathamus discolor","Swift Parrot","b3b50eed-146d-460d-8bb4-221b4638aea4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-18,"Tasmania",-41.441843,147.139004,25,"Lathamus discolor","Swift Parrot","1a002584-8ba8-483f-a15b-6e842aec1e1f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-20,"Tasmania",-43.365358,147.335173,200,"Lathamus discolor","Swift Parrot","29fc21c0-89a5-4e84-9e0f-395dc124d550"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-10-26,"Tasmania",-42.5702,147.799787,10,"Lathamus discolor","Swift Parrot","83c767fd-2399-4b3b-8620-99fc5ded99d6"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2005-11-30,"Tasmania",-42.81756,147.402524,10,"Lathamus discolor","Swift Parrot","a4534029-7ab9-4261-98b1-e3ef09d4f754"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-12-17,"Tasmania",-42.597086,147.915904,200,"Lathamus discolor","Swift Parrot","81273cd7-e4ad-4027-8300-97b5755bf3b5"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-01-05,"Tasmania",-40.981774,145.72467,100,"Lathamus discolor","Swift Parrot","4a79db39-5140-431d-af12-20a2102779a9"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1987-09-30,"Tasmania",-43.152674,147.313777,50,"Lathamus discolor","Swift Parrot","6b18f763-2e53-4933-8a59-6a8f41a41170"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-23,"Tasmania",-43.320948,147.295636,200,"Lathamus discolor","Swift Parrot","9772d30d-8a49-4f88-b1c9-16244a473eea"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-05,"Tasmania",-42.924954,147.272181,1000,"Lathamus discolor","Swift Parrot","c477bce8-6e31-48c8-939c-e2bfaca244b1"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2006-11-02,"Tasmania",-43.415274,147.272378,200,"Lathamus discolor","Swift Parrot","1432aacf-8429-4215-b4b6-c581b5245bb2"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-11-14,"Tasmania",-42.88791,147.962714,1000,"Lathamus discolor","Swift Parrot","441181e0-4b29-482a-b21f-01eb8440ca6c"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1993-12-07,"Tasmania",-42.590413,148.098283,1000,"Lathamus discolor","Swift Parrot","f857e979-c7d7-45c7-b11f-f5a17b0a2990"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-11,"Tasmania",-42.722912,147.594965,50,"Lathamus discolor","Swift Parrot","30f00272-be74-43ee-b43f-b2c8b5a2e641"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-28,"Tasmania",-42.593791,147.919171,100,"Lathamus discolor","Swift Parrot","6e7d8c1c-d458-4dbe-bec8-e4a678ed7822"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-05,"Tasmania",-42.808699,147.84407,25,"Lathamus discolor","Swift Parrot","3cc6080f-5103-4e1d-b60f-f29979cb4daa"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2001-11-30,"Tasmania",-42.729814,147.869164,10,"Lathamus discolor","Swift Parrot","a064774c-b7fc-4da6-96c8-ddb62930ed16"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-29,"Tasmania",-42.692728,148.039045,25,"Lathamus discolor","Swift Parrot","f1788b4a-7484-4a85-b9e3-1fb6a138a58e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-10,"Tasmania",-43.092933,146.934718,200,"Lathamus discolor","Swift Parrot","ac7277bb-c786-4677-8f4b-656a86285b4e"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2004-12-13,"Tasmania",-42.946934,147.283727,10,"Lathamus discolor","Swift Parrot","c78bb592-4666-4402-81ad-f92f8abbad8a"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1996-05-08,"Tasmania",-41.249066,146.338922,25,"Lathamus discolor","Swift Parrot","9811cc6a-89cd-4f89-ba8a-b485f8e09e3a"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2005-11-30,"Tasmania",-43.17024,147.317976,10,"Lathamus discolor","Swift Parrot","adf71106-fc85-4f8d-9f7b-cd590dc033e7"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1993-12-07,"Tasmania",-42.585969,148.092111,100,"Lathamus discolor","Swift Parrot","21a740f3-31c4-49bc-a2ae-4142d240fe35"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-41.248938,148.312725,200,"Lathamus discolor","Swift Parrot","eedcbfb6-e0fc-4015-89ae-7f470a44b7f9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-11-02,"Tasmania",-43.226189,146.881811,200,"Lathamus discolor","Swift Parrot","5bc6833a-b253-427a-ae90-b681c8e9e259"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1972-05-04,"Tasmania",-42.098499,147.084678,1850,"Lathamus discolor","Swift Parrot","885d7a8a-c5ca-42a4-857b-51a83381073b"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-42.82034,147.410714,100,"Lathamus discolor","Swift Parrot","48d4310b-37cd-4355-b0ed-1b91fe4751c4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-42.787764,147.842624,200,"Lathamus discolor","Swift Parrot","4a770a1e-edb6-41b2-b7d3-fc7e80677cec"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2009-11-10,"Tasmania",-43.34332,147.248306,100,"Lathamus discolor","Swift Parrot","bd9b8959-aeb0-46c9-8ceb-f1ef523a6dd4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1977-12-15,"Tasmania",-42.581825,148.084666,1850,"Lathamus discolor","Swift Parrot","fcb36975-ff52-4e30-bb76-88c9f7558af5"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1979-11-30,"Tasmania",-42.48485,147.652324,5000,"Lathamus discolor","Swift Parrot","367d5520-651a-4684-b98a-0b25163aeb25"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-12-08,"Tasmania",-42.743262,147.86036,10,"Lathamus discolor","Swift Parrot","492621b0-4884-4c7c-9c0d-4afd210738ec"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-09-18,"Tasmania",-42.708015,147.841019,10,"Lathamus discolor","Swift Parrot","ea5de296-3eb9-4c38-acc7-77d3f437325d"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-20,"Tasmania",-42.76161,147.878873,50,"Lathamus discolor","Swift Parrot","fe09b3d8-7da9-46b7-99f3-0c7b9684b9ca"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-26,"Tasmania",-43.415931,147.015687,200,"Lathamus discolor","Swift Parrot","26fbf2cf-4834-411f-b407-d4cdcdb8769d"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2010-11-30,"Tasmania",-42.519336,147.659719,50,"Lathamus discolor","Swift Parrot","284e297b-f180-4f77-8e74-d49144311bb4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-06,"Tasmania",-42.920769,147.323012,25,"Lathamus discolor","Swift Parrot","66116e40-5055-4a0d-a596-9660046d0e5f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-15,"Tasmania",-43.442069,147.138554,25,"Lathamus discolor","Swift Parrot","4b22dd2d-ae46-46a2-b2ad-18448e4bfeec"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-08-19,"Tasmania",-42.965386,147.307918,50,"Lathamus discolor","Swift Parrot","bb18005b-111d-4cb1-a883-120ca4379f36"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1990-11-26,"Tasmania",-43.1639,146.952172,1000,"Lathamus discolor","Swift Parrot","e90a36e4-3a69-478d-b0de-68ffe36c9a08"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-11-04,"Tasmania",-42.631922,147.833091,10,"Lathamus discolor","Swift Parrot","662b15e6-d597-49e4-8930-76c4ab9e985f"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-07,"Tasmania",-43.406098,147.016475,200,"Lathamus discolor","Swift Parrot","13f57458-cb6b-4880-95a0-408deb9c22e7"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-06,"Tasmania",-43.261809,147.24041,25,"Lathamus discolor","Swift Parrot","85b3653c-a485-4a14-ae15-8b7459df3c17"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-12-13,"Tasmania",-43.198133,146.903663,200,"Lathamus discolor","Swift Parrot","5776cf0a-25b1-4180-be1e-c0ac414b68e8"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-11-26,"Tasmania",-43.427538,147.304716,100,"Lathamus discolor","Swift Parrot","7da9b69b-0356-49fb-a04c-a529246a8ba4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1987-10-28,"Tasmania",-42.659736,147.893298,100,"Lathamus discolor","Swift Parrot","6c83389f-c6c5-4490-afb4-b7ddbe83b209"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-11-30,"Tasmania",-42.00371,147.794029,30,"Lathamus discolor","Swift Parrot","2e30733e-d5b8-4bec-8b05-3c5508529b63"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1990-10-10,"Tasmania",-42.622487,147.934226,1000,"Lathamus discolor","Swift Parrot","78d90679-7bec-4fe0-a35b-bc2a85f31724"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1986-08-19,"Tasmania",-43.144647,147.284221,100,"Lathamus discolor","Swift Parrot","75c19ecd-18ac-43cf-9fba-57d1fec0e3a9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-10-17,"Tasmania",-42.881599,147.322195,100,"Lathamus discolor","Swift Parrot","ade556ba-89af-42e4-a957-9f19b1850dd1"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2004-12-05,"Tasmania",-42.950217,147.277919,10,"Lathamus discolor","Swift Parrot","0fd14239-85f1-4349-b286-36251bdce7fe"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-11-29,"Tasmania",-42.702655,148.036768,25,"Lathamus discolor","Swift Parrot","b21f3bfc-809a-4970-bed0-39eea637c662"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-43.140835,147.957106,100,"Lathamus discolor","Swift Parrot","02bbf47d-97cc-46ee-a7e7-3fd08e7028da"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-01-04,"Tasmania",-41.159981,146.355313,100,"Lathamus discolor","Swift Parrot","e35fdc8c-d95c-4651-9186-1d7d65e081a2"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-23,"Tasmania",-42.608936,148.074689,200,"Lathamus discolor","Swift Parrot","331c6107-9f05-4add-bb0c-cfdf357f2637"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2004-12-11,"Tasmania",-42.931839,147.281145,10,"Lathamus discolor","Swift Parrot","48adbcfd-a5e1-4035-90ca-bf3516911488"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-20,"Tasmania",-43.128245,147.376254,200,"Lathamus discolor","Swift Parrot","04547f75-f1ae-4569-9ac2-53d1ddb03597"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-11-30,"Tasmania",-41.999461,147.788422,30,"Lathamus discolor","Swift Parrot","af2aec4d-ec92-4736-ab4c-21c8e49bb0ae"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-11-05,"Tasmania",-43.348862,147.32262,200,"Lathamus discolor","Swift Parrot","692504ae-44f6-48f2-91db-aa15e72bee62"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2008-11-30,"Tasmania",-42.657007,147.841015,5,"Lathamus discolor","Swift Parrot","57e54b61-4833-47be-bb58-5c03897fab96"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-11-23,"Tasmania",-43.355126,147.365412,100,"Lathamus discolor","Swift Parrot","fc5b3419-df88-412d-9c11-f4f16e7ccacb"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1995-10-30,"Tasmania",-42.757472,147.829932,50,"Lathamus discolor","Swift Parrot","4ce0fa07-aeda-4cde-a1bd-dee72083e144"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-20,"Tasmania",-43.207658,147.384313,200,"Lathamus discolor","Swift Parrot","f354ecb4-951b-41f9-9d52-edf5482555fd"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-23,"Tasmania",-43.379322,147.216307,200,"Lathamus discolor","Swift Parrot","107d5abe-acc8-4d6b-b03d-3c864bc5bc72"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2008-11-30,"Tasmania",-42.729294,147.877121,5,"Lathamus discolor","Swift Parrot","b700059c-b5eb-4ee2-93dc-8362c2feaa50"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2005-06-22,"Tasmania",-42.719232,147.885602,100,"Lathamus discolor","Swift Parrot","98751ec4-6c18-4fbd-8a69-36f7328a4568"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-10,"Tasmania",-42.6349,148.060036,50,"Lathamus discolor","Swift Parrot","26252b8d-f558-47a1-adee-c6598766683e"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1993-11-11,"Tasmania",-43.0203,147.314329,50,"Lathamus discolor","Swift Parrot","ab4bbb17-4b31-4a41-8ed9-c54b0441d6a0"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-09-20,"Tasmania",-43.190019,146.964458,100,"Lathamus discolor","Swift Parrot","87b0139d-3a49-4ae6-b611-703f7f0c8d12"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-11-17,"Tasmania",-41.848344,148.096097,10,"Lathamus discolor","Swift Parrot","5d89cfb7-b0ef-4883-9bb8-dd1735bc15fd"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-31,"Tasmania",-43.145,146.998918,50,"Lathamus discolor","Swift Parrot","35dddedb-f255-418c-a2b7-a7c6d07ba6a5"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2011-11-30,"Tasmania",-42.216522,147.766255,100,"Lathamus discolor","Swift Parrot","9d746828-0297-4781-a5d7-99dd6a2dac99"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1966-11-14,"Tasmania",-42.948501,147.301362,1850,"Lathamus discolor","Swift Parrot","205e8ce8-e35f-4f94-8d0a-0eb495ecf074"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-12-19,"Tasmania",-40.920437,145.564341,50,"Lathamus discolor","Swift Parrot","26814920-b6a2-41d7-bd3d-d86a45b52507"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-20,"Tasmania",-43.377314,147.243396,200,"Lathamus discolor","Swift Parrot","c1dc80d1-5a16-4b44-b48c-06fff1dfffd0"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-01-12,"Tasmania",-40.86124,145.14086,100,"Lathamus discolor","Swift Parrot","6ce98a2a-eb31-46aa-b6a7-39a20cf7e151"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",1994-12-18,"Tasmania",-43.061961,147.675603,1000,"Lathamus discolor","Swift Parrot","bf3a696a-9bd9-4d40-befe-a13ca49cfcd2"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-24,"Tasmania",-43.325324,147.242177,200,"Lathamus discolor","Swift Parrot","3a6bb794-ff9e-45fa-b78c-fd8446fa4d16"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1975-09-09,"Tasmania",-42.91517,147.334696,1850,"Lathamus discolor","Swift Parrot","2708093d-f256-48f9-86ef-7caf90e06404"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-10-22,"Tasmania",-41.248165,146.338931,50,"Lathamus discolor","Swift Parrot","67f53ea0-a816-441f-8713-fabcf191afa4"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2007-10-31,"Tasmania",-43.414977,147.000531,200,"Lathamus discolor","Swift Parrot","f4b7576b-f889-4b5b-93c6-d3232f73b8c1"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-12-10,"Tasmania",-42.741247,147.890753,10,"Lathamus discolor","Swift Parrot","27eff6f4-cdc3-46df-af75-94637cec17c4"
"dr710","Tasmanian Natural Values Atlas","OCCURRENCE",2006-12-31,"Tasmania",-41.583898,148.245013,10,"Lathamus discolor","Swift Parrot","1c80220f-3368-4ee9-a807-261d594ffc93"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1990-09-19,"Tasmania",-43.158505,146.978007,1000,"Lathamus discolor","Swift Parrot","d89ade41-a74f-47ec-8e4e-3f6570ecddcf"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2009-10-19,"Tasmania",-43.369649,147.240008,200,"Lathamus discolor","Swift Parrot","1d27833e-61de-44a2-a7b6-90063b8b0bb5"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",2008-11-10,"Tasmania",-42.729252,147.870781,10,"Lathamus discolor","Swift Parrot","d3063c93-7a28-4591-9923-65c8bbb189b9"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1995-12-07,"Tasmania",-43.061969,147.674375,25,"Lathamus discolor","Swift Parrot","6e8ad53b-61f0-42ca-ae22-49e72ff171bf"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1991-10-28,"Tasmania",-42.890132,147.790069,1000,"Lathamus discolor","Swift Parrot","e35beec1-c050-4c1d-9ccd-49c4200d03ad"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1999-12-31,"Tasmania",-42.843937,147.696816,100,"Lathamus discolor","Swift Parrot","17a3aeb3-39ea-4b82-86a8-168a41f6bda3"
"dr710","Tasmanian Natural Values Atlas","OBSERVATION",1994-01-31,"Tasmania",-43.091316,147.356467,50,"Lathamus discolor","Swift Parrot","12430bc1-1f9b-4bca-a048-e32789599dd2"
